agency,agencyDetail,description,date,weekday,hour,zipcode,lat,lng,borough,tempMax,tempMin
NYPD,New York City Police Department,No Access,12312013,1,19,11204,40.61286003060167,-73.98897866249874,BROOKLYN,32.0,21.2
DPR,Department of Parks and Recreation,Branches Damaged,12312013,1,19,11235,40.591088705899416,-73.95617025955204,BROOKLYN,32.0,21.2
NYPD,New York City Police Department,No Access,12312013,1,19,11423,40.71674084291323,-73.75955126047101,QUEENS,32.0,21.2
NYPD,New York City Police Department,No Access,12312013,1,19,11233,40.66739575798722,-73.92317325092529,BROOKLYN,32.0,21.2
DOB,Department of Buildings,Illegal Conversion Of Residential Building/Space,12312013,1,19,11432,40.709635481859685,-73.790914378592,QUEENS,32.0,21.2
NYPD,New York City Police Department,No Access,12312013,1,19,11221,40.69419343785722,-73.9238527819314,BROOKLYN,32.0,21.2
DOT,Department of Transportation,Street Light Out,12312013,1,19,11101,40.75434123468797,-73.93600904702477,QUEENS,32.0,21.2
NYPD,New York City Police Department,Blocked Sidewalk,12312013,1,19,11432,40.710108554638545,-73.79145033906205,QUEENS,32.0,21.2
DEP,Department of Environmental Protection,Dirty Water (WE),12312013,1,19,10310,40.62376509054567,-74.10715141415382,STATEN ISLAND,32.0,21.2
DEP,Department of Environmental Protection,Sewer Backup (Use Comments) (SA),12312013,1,19,11212,40.67152734098035,-73.91260609377998,BROOKLYN,32.0,21.2
NYPD,New York City Police Department,Loud Music/Party,12312013,1,19,11432,40.71184860073022,-73.78986498358812,QUEENS,32.0,21.2
DOHMH,Department of Health and Mental Hygiene,1 or 2,12312013,1,19,11220,40.63748377746504,-74.0082438317675,BROOKLYN,32.0,21.2
DOT,Department of Transportation,Controller,12312013,1,19,11370,40.757779025423986,-73.88482547717588,QUEENS,32.0,21.2
DSNY,BCC - Staten Island,15I Street Condition Ice-Non Storm,12312013,1,19,10306,40.58275847020916,-74.13040002725637,STATEN ISLAND,32.0,21.2
DSNY,Manhattan 03,15 Street Cond/Dump-Out/Drop-Off,12312013,1,19,10002,40.71637682098412,-73.99180773505083,MANHATTAN,32.0,21.2
DSNY,"A - Illegal Posting Staten Island, Queens and Brooklyn",E15 Illegal Postering,12312013,1,19,11207,40.671714809221214,-73.88819329677052,BROOKLYN,32.0,21.2
DSNY,"A - Illegal Posting Staten Island, Queens and Brooklyn",E15 Illegal Postering,12312013,1,19,11207,40.67588793917453,-73.88648106420014,BROOKLYN,32.0,21.2
DSNY,Brooklyn South 10,15 Street Cond/Dump-Out/Drop-Off,12312013,1,19,11228,40.62190114558239,-74.01322019202165,BROOKLYN,32.0,21.2
DEP,Department of Environmental Protection,Dirty Water (WE),12312013,1,19,10301,40.621004090897806,-74.10686961348405,STATEN ISLAND,32.0,21.2
DSNY,"A - Illegal Posting Staten Island, Queens and Brooklyn",E15 Illegal Postering,12312013,1,19,11207,40.669652851745276,-73.89331198417777,BROOKLYN,32.0,21.2
DSNY,"A - Illegal Posting Staten Island, Queens and Brooklyn",E15 Illegal Postering,12312013,1,19,11207,40.6732968867213,-73.89517715554756,BROOKLYN,32.0,21.2
DSNY,"A - Illegal Posting Staten Island, Queens and Brooklyn",E15 Illegal Postering,12312013,1,19,11207,40.67244867397556,-73.89212508340613,BROOKLYN,32.0,21.2
DSNY,"A - Illegal Posting Staten Island, Queens and Brooklyn",E15 Illegal Postering,12312013,1,19,11207,40.672081756681656,-73.89015737680305,BROOKLYN,32.0,21.2
DSNY,"A - Illegal Posting Staten Island, Queens and Brooklyn",E15 Illegal Postering,12312013,1,19,11207,40.673614664355775,-73.88867679064435,BROOKLYN,32.0,21.2
DSNY,"A - Illegal Posting Staten Island, Queens and Brooklyn",E15 Illegal Postering,12312013,1,19,11207,40.670192889974665,-73.88967743854424,BROOKLYN,32.0,21.2
NYPD,New York City Police Department,Car/Truck Music,12312013,1,19,11238,40.673383426708405,-73.96564783271742,BROOKLYN,32.0,21.2
DEP,Department of Environmental Protection,No Water/Low Pressure (WA5),12312013,1,19,11203,40.653845172295185,-73.93741367814691,BROOKLYN,32.0,21.2
NYPD,New York City Police Department,No Access,12312013,1,19,11218,40.6414578606554,-73.98765513557962,BROOKLYN,32.0,21.2
DEP,Department of Environmental Protection,"Noise, Barking Dog (NR5)",12312013,1,19,11208,40.68773380465783,-73.8728021572523,BROOKLYN,32.0,21.2
DEP,Department of Environmental Protection,Dirty Water (WE),12312013,1,19,10310,40.62499378753255,-74.10818727604718,STATEN ISLAND,32.0,21.2
DOB,Department of Buildings,Gas Hook-Up/Piping - Illegal Or Defective,12312013,1,19,10463,40.88779706720109,-73.90358036060594,BRONX,32.0,21.2
NYPD,New York City Police Department,No Access,12312013,1,19,11355,40.73939101758732,-73.81130698780312,QUEENS,32.0,21.2
NYPD,New York City Police Department,No Access,12312013,1,19,11429,40.715765935409664,-73.73434321695574,QUEENS,32.0,21.2
DPR,Department of Parks and Recreation,Trunk Damaged,12312013,1,19,11215,40.673623287152935,-73.9825805156767,BROOKLYN,32.0,21.2
DOHMH,Department of Health and Mental Hygiene,1 or 2,12312013,1,19,11220,40.63748377746504,-74.0082438317675,BROOKLYN,32.0,21.2
NYPD,New York City Police Department,No Access,12312013,1,19,11213,40.67100615367971,-73.93856195273897,BROOKLYN,32.0,21.2
DOB,Department of Buildings,Illegal Conversion Of Manufacturing/Industrial Space,12312013,1,19,11419,40.69126761593199,-73.83112826066846,QUEENS,32.0,21.2
DCA,Department of Consumer Affairs,Exchange/Refund/Return,12312013,1,19,11212,40.664853809905495,-73.92275084139706,BROOKLYN,32.0,21.2
NYPD,New York City Police Department,Posted Parking Sign Violation,12312013,1,19,11207,40.681166095937826,-73.8951070991963,BROOKLYN,32.0,21.2
NYPD,New York City Police Department,No Access,12312013,1,19,10002,40.714561027247015,-73.97965155967348,MANHATTAN,32.0,21.2
DOT,Department of Transportation,Controller,12312013,1,19,10469,40.867513898481896,-73.83565929531812,BRONX,32.0,21.2
DOT,Department of Transportation,Veh Sgnl Mult Lamps,12312013,1,19,11229,40.596232428876256,-73.93818784897941,BROOKLYN,32.0,21.2
DOB,Department of Buildings,Electrical Wiring Defective/Exposed,12312013,1,19,11220,40.62989935107118,-74.0141692769886,BROOKLYN,32.0,21.2
DOF,Senior Citizen Rent Increase Exemption Unit,Miscellaneous,12312013,1,19,11218,40.63778009801647,-73.97305609764538,BROOKLYN,32.0,21.2
DOB,Department of Buildings,Illegal Conversion Of Residential Building/Space,12312013,1,19,11419,40.69126761593199,-73.83112826066846,QUEENS,32.0,21.2
DOT,Department of Transportation,Coin or Card Did Not Register,12312013,1,19,10028,40.77834664057211,-73.95286598186962,MANHATTAN,32.0,21.2
DOB,Department of Buildings,Contrary To LL 58/87(Handicapped Access),12312013,1,19,11419,40.69126761593199,-73.83112826066846,QUEENS,32.0,21.2
DOB,Department of Buildings,Privately Owned Public Space/Non-Compliance,12312013,1,19,11419,40.69126761593199,-73.83112826066846,QUEENS,32.0,21.2
DSNY,Manhattan 01,1RB Missed Recycling - M/G/Pl,12312013,1,19,10013,40.71781522766775,-74.00566003571015,MANHATTAN,32.0,21.2
DOB,Department of Buildings,Elevator - Defective/Not Working,12312013,1,19,10463,40.87512093148135,-73.91246144190357,MANHATTAN,32.0,21.2
NYPD,New York City Police Department,Partial Access,12312013,1,19,10462,40.85497328423351,-73.86292464010506,BRONX,32.0,21.2
DEP,Department of Environmental Protection,Dirty Water (WE),12312013,1,19,10301,40.630369603205374,-74.10356292891785,STATEN ISLAND,32.0,21.2
NYPD,New York City Police Department,No Access,12312013,1,19,10466,40.88620377512507,-73.85285322959349,BRONX,32.0,21.2
DOB,Department of Buildings,Advertising Sign/Billboard/Posters/Flexible Fabric - Illegal,12312013,1,19,11419,40.69126761593199,-73.83112826066846,QUEENS,32.0,21.2
DOT,Department of Transportation,Pothole,12312013,1,19,11207,40.67788020798936,-73.88884272274566,BROOKLYN,32.0,21.2
DOT,Department of Transportation,Pothole,12312013,1,19,11207,40.6793874387316,-73.8892043498322,BROOKLYN,32.0,21.2
DOT,Department of Transportation,Pothole,12312013,1,19,11207,40.68115000437571,-73.88964128456976,BROOKLYN,32.0,21.2
DOT,Department of Transportation,Pothole,12312013,1,19,11207,40.68153809596667,-73.8879172341214,BROOKLYN,32.0,21.2
DOT,Department of Transportation,Pothole,12312013,1,19,10309,40.52819702241201,-74.19927686846373,STATEN ISLAND,32.0,21.2
DOT,Department of Transportation,Pothole,12312013,1,19,11204,40.627748905491664,-73.97777228002164,BROOKLYN,32.0,21.2
DOT,Department of Transportation,Pothole,12312013,1,19,11204,40.626600279956435,-73.98724720032943,BROOKLYN,32.0,21.2
DOT,Department of Transportation,Pothole,12312013,1,19,10312,40.524518583280376,-74.17954359177749,STATEN ISLAND,32.0,21.2
DOT,Department of Transportation,Pothole,12312013,1,19,11207,40.671541706738026,-73.89379562639228,BROOKLYN,32.0,21.2
DOT,Department of Transportation,Pothole,12312013,1,19,10312,40.52126096649358,-74.18271442812593,STATEN ISLAND,32.0,21.2
DOT,Department of Transportation,Pothole,12312013,1,19,10312,40.52113686548133,-74.18308096354836,STATEN ISLAND,32.0,21.2
DOB,Department of Buildings,Adult Establishment,12312013,1,18,11419,40.69126761593199,-73.83112826066846,QUEENS,32.0,21.2
TLC,Taxi and Limousine Commission,Driver Complaint,12312013,1,18,11369,40.77442086598845,-73.87729410513894,QUEENS,32.0,21.2
DOT,Department of Transportation,Controller,12312013,1,18,11208,40.66795462796339,-73.87006423960953,BROOKLYN,32.0,21.2
DSNY,Manhattan 01,1 Missed Collection,12312013,1,18,10013,40.71781522766775,-74.00566003571015,MANHATTAN,32.0,21.2
DEP,Department of Environmental Protection,Dirty Water (WE),12312013,1,18,10310,40.623140494382106,-74.10877865183805,STATEN ISLAND,32.0,21.2
NYPD,New York City Police Department,No Access,12312013,1,18,11419,40.69112632327199,-73.83210944472881,QUEENS,32.0,21.2
DOB,Department of Buildings,Sign/Awning/Marquee - Illegal/No Permit,12312013,1,18,11419,40.69126761593199,-73.83112826066846,QUEENS,32.0,21.2
NYPD,New York City Police Department,No Access,12312013,1,18,11225,40.65894882741846,-73.95794941567877,BROOKLYN,32.0,21.2
NYPD,New York City Police Department,No Access,12312013,1,18,11234,40.62552212519907,-73.91276359940463,BROOKLYN,32.0,21.2
DSNY,Department of Sanitation,Graffiti,12312013,1,18,11207,40.67908248537487,-73.89474984410813,BROOKLYN,32.0,21.2
DSNY,Department of Sanitation,Graffiti,12312013,1,18,11207,40.67860481723757,-73.88883069907742,BROOKLYN,32.0,21.2
DSNY,Department of Sanitation,Graffiti,12312013,1,18,11207,40.67851184278012,-73.88919138334924,BROOKLYN,32.0,21.2
DCA,Department of Consumer Affairs,False Advertising,12312013,1,18,11201,40.6920637813579,-73.99314134473073,BROOKLYN,32.0,21.2
DSNY,Department of Sanitation,Graffiti,12312013,1,18,11208,40.680071944771264,-73.88469288557151,BROOKLYN,32.0,21.2
DSNY,Department of Sanitation,Graffiti,12312013,1,18,11208,40.68070355913222,-73.88229419471854,BROOKLYN,32.0,21.2
DSNY,Department of Sanitation,Graffiti,12312013,1,18,11208,40.68084036166122,-73.88186851379939,BROOKLYN,32.0,21.2
DSNY,Department of Sanitation,Graffiti,12312013,1,18,11208,40.67428363637793,-73.87974592912212,BROOKLYN,32.0,21.2
DSNY,Department of Sanitation,Graffiti,12312013,1,18,11208,40.66685854533592,-73.87417929635592,BROOKLYN,32.0,21.2
DSNY,Department of Sanitation,Graffiti,12312013,1,18,11208,40.67713898082111,-73.8778768821532,BROOKLYN,32.0,21.2
DSNY,Department of Sanitation,Graffiti,12312013,1,18,11208,40.676607602129884,-73.88156235981052,BROOKLYN,32.0,21.2
DSNY,Department of Sanitation,Graffiti,12312013,1,18,11208,40.67548278252036,-73.88208710113183,BROOKLYN,32.0,21.2
DSNY,Department of Sanitation,Graffiti,12312013,1,18,11207,40.6748624331478,-73.88476678414392,BROOKLYN,32.0,21.2
DSNY,Department of Sanitation,Graffiti,12312013,1,18,11208,40.673752040472486,-73.88327621783363,BROOKLYN,32.0,21.2
DSNY,Department of Sanitation,Graffiti,12312013,1,18,11208,40.671515459211044,-73.88368388249778,BROOKLYN,32.0,21.2
DSNY,Department of Sanitation,Graffiti,12312013,1,18,11208,40.67614146455184,-73.88473212768712,BROOKLYN,32.0,21.2
DOT,Department of Transportation,Ped Multiple Lamps,12312013,1,18,11215,40.66455141827259,-73.98022191403233,BROOKLYN,32.0,21.2
DEP,Department of Environmental Protection,Leak (Use Comments) (WA2),12312013,1,18,10306,40.57102965685979,-74.11246605731543,STATEN ISLAND,32.0,21.2
DSNY,Department of Sanitation,Graffiti,12312013,1,18,11207,40.67418848303783,-73.88603692948135,BROOKLYN,32.0,21.2
DSNY,Department of Sanitation,Graffiti,12312013,1,18,11207,40.675710640302725,-73.88761338042795,BROOKLYN,32.0,21.2
DSNY,Department of Sanitation,Graffiti,12312013,1,18,11207,40.67431427406747,-73.88835837706804,BROOKLYN,32.0,21.2
DSNY,Department of Sanitation,Graffiti,12312013,1,18,11207,40.67487390995782,-73.88805100707785,BROOKLYN,32.0,21.2
DSNY,Department of Sanitation,Graffiti,12312013,1,18,11207,40.6762548947056,-73.88842362672085,BROOKLYN,32.0,21.2
DSNY,Department of Sanitation,Graffiti,12312013,1,18,11207,40.67223187259624,-73.88927391600204,BROOKLYN,32.0,21.2
DSNY,Department of Sanitation,Graffiti,12312013,1,18,11207,40.67246248907249,-73.8893312125919,BROOKLYN,32.0,21.2
DSNY,Department of Sanitation,Graffiti,12312013,1,18,11207,40.67275134022117,-73.89000846980427,BROOKLYN,32.0,21.2
DSNY,Department of Sanitation,Graffiti,12312013,1,18,11207,40.67415348417404,-73.88955192017482,BROOKLYN,32.0,21.2
DSNY,Department of Sanitation,Graffiti,12312013,1,18,11207,40.674142560440224,-73.88960961917124,BROOKLYN,32.0,21.2
DSNY,Department of Sanitation,Graffiti,12312013,1,18,11207,40.67576798691263,-73.89015130554415,BROOKLYN,32.0,21.2
DSNY,Department of Sanitation,Graffiti,12312013,1,18,11207,40.67607822877052,-73.89023731841164,BROOKLYN,32.0,21.2
DSNY,Department of Sanitation,Graffiti,12312013,1,18,11207,40.67473933542522,-73.89082354633744,BROOKLYN,32.0,21.2
DSNY,Department of Sanitation,Graffiti,12312013,1,18,11207,40.672549538695876,-73.8913895062992,BROOKLYN,32.0,21.2
DSNY,Department of Sanitation,Graffiti,12312013,1,18,11207,40.67332996911226,-73.89236158878853,BROOKLYN,32.0,21.2
DSNY,Department of Sanitation,Graffiti,12312013,1,18,11207,40.67246499378108,-73.89196643851332,BROOKLYN,32.0,21.2
DSNY,Department of Sanitation,Graffiti,12312013,1,18,11207,40.67555187381248,-73.89384692251522,BROOKLYN,32.0,21.2
DSNY,Department of Sanitation,Graffiti,12312013,1,18,11207,40.67338428822956,-73.8947047611651,BROOKLYN,32.0,21.2
DSNY,Department of Sanitation,Graffiti,12312013,1,18,11207,40.669549163503035,-73.89397543473423,BROOKLYN,32.0,21.2
DCA,Department of Consumer Affairs,Non-Delivery Goods/Services,12312013,1,18,11368,40.75306416400994,-73.86515917917666,QUEENS,32.0,21.2
DSNY,Department of Sanitation,Graffiti,12312013,1,18,10002,40.716873451158754,-73.98967572126452,MANHATTAN,32.0,21.2
DSNY,Department of Sanitation,Graffiti,12312013,1,18,10002,40.716898161090604,-73.98975507949751,MANHATTAN,32.0,21.2
DSNY,Department of Sanitation,Graffiti,12312013,1,18,11207,40.669429230312154,-73.89488764019512,BROOKLYN,32.0,21.2
DSNY,Department of Sanitation,Graffiti,12312013,1,18,10002,40.716291380754726,-73.98782164197995,MANHATTAN,32.0,21.2
DSNY,Department of Sanitation,Graffiti,12312013,1,18,10002,40.71455592884876,-73.9819998742663,MANHATTAN,32.0,21.2
DSNY,Department of Sanitation,Graffiti,12312013,1,18,10002,40.717982339700555,-73.9897368757196,MANHATTAN,32.0,21.2
DSNY,Department of Sanitation,Graffiti,12312013,1,18,10002,40.71799058134659,-73.98981984523739,MANHATTAN,32.0,21.2
DSNY,Department of Sanitation,Graffiti,12312013,1,18,10002,40.718500930781886,-73.98799439599415,MANHATTAN,32.0,21.2
DSNY,Department of Sanitation,Graffiti,12312013,1,18,10002,40.716041515569714,-73.98698118206538,MANHATTAN,32.0,21.2
DSNY,Department of Sanitation,Graffiti,12312013,1,18,10002,40.71759759915938,-73.98535393878917,MANHATTAN,32.0,21.2
DSNY,Department of Sanitation,Graffiti,12312013,1,18,10002,40.718832722593845,-73.98520936852573,MANHATTAN,32.0,21.2
DSNY,Department of Sanitation,Graffiti,12312013,1,18,10002,40.7185911994449,-73.98533207569793,MANHATTAN,32.0,21.2
DSNY,Department of Sanitation,Graffiti,12312013,1,18,10002,40.719181334647025,-73.98542574056125,MANHATTAN,32.0,21.2
DSNY,Department of Sanitation,Graffiti,12312013,1,18,10002,40.71962067058334,-73.98687586502436,MANHATTAN,32.0,21.2
DSNY,Department of Sanitation,Graffiti,12312013,1,18,10002,40.71930763823383,-73.98578285512795,MANHATTAN,32.0,21.2
DSNY,Department of Sanitation,Graffiti,12312013,1,18,10002,40.71990644084272,-73.99001796670456,MANHATTAN,32.0,21.2
DSNY,Department of Sanitation,Graffiti,12312013,1,18,10002,40.72285427191464,-73.9895701717694,MANHATTAN,32.0,21.2
DSNY,Department of Sanitation,Graffiti,12312013,1,18,10002,40.72267861553259,-73.98966039124132,MANHATTAN,32.0,21.2
DSNY,Department of Sanitation,Graffiti,12312013,1,18,10002,40.71843531414493,-73.99079018124641,MANHATTAN,32.0,21.2
DSNY,Department of Sanitation,Graffiti,12312013,1,18,10002,40.71787814979444,-73.99106802953261,MANHATTAN,32.0,21.2
DSNY,Department of Sanitation,Graffiti,12312013,1,18,10002,40.71580318818201,-73.99212524858328,MANHATTAN,32.0,21.2
DSNY,Department of Sanitation,Graffiti,12312013,1,18,10002,40.71471904430573,-73.9926808929303,MANHATTAN,32.0,21.2
DSNY,Department of Sanitation,Graffiti,12312013,1,18,10002,40.71671448738067,-73.99271314001338,MANHATTAN,32.0,21.2
NYPD,New York City Police Department,No Access,12312013,1,18,10472,40.82843169906991,-73.84953379042138,BRONX,32.0,21.2
